participantId,angle,response,feedback,trial,correct,phase
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,8,1,practice
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,9,1,practice
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,10,1,practice
B4C2801910A4437E86A6FFE31337C252,42.png,1,1,11,1,practice
B4C2801910A4437E86A6FFE31337C252,42.png,1,0,12,0,practice
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,13,1,practice
B4C2801910A4437E86A6FFE31337C252,42.png,1,1,14,1,practice
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,15,1,practice
B4C2801910A4437E86A6FFE31337C252,42.png,1,1,16,1,practice
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,17,1,practice
B4C2801910A4437E86A6FFE31337C252,42.png,1,1,18,1,practice
B4C2801910A4437E86A6FFE31337C252,42.png,1,1,19,1,practice
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,20,1,practice
B4C2801910A4437E86A6FFE31337C252,42.png,1,0,21,0,practice
B4C2801910A4437E86A6FFE31337C252,42.png,0,1,22,0,practice
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,23,1,practice
B4C2801910A4437E86A6FFE31337C252,56.png,0,0,24,1,practice
B4C2801910A4437E86A6FFE31337C252,28.png,1,NA,25,NA,test
B4C2801910A4437E86A6FFE31337C252,28.png,1,NA,26,NA,test
B4C2801910A4437E86A6FFE31337C252,77.png,0,NA,27,NA,test
B4C2801910A4437E86A6FFE31337C252,77.png,0,NA,28,NA,test
B4C2801910A4437E86A6FFE31337C252,63.png,0,NA,29,NA,test
B4C2801910A4437E86A6FFE31337C252,63.png,0,NA,30,NA,test
B4C2801910A4437E86A6FFE31337C252,70.png,0,NA,31,NA,test
B4C2801910A4437E86A6FFE31337C252,70.png,0,NA,32,NA,test
B4C2801910A4437E86A6FFE31337C252,56.png,0,NA,33,NA,test
B4C2801910A4437E86A6FFE31337C252,56.png,0,NA,34,NA,test
B4C2801910A4437E86A6FFE31337C252,84.png,0,NA,35,NA,test
B4C2801910A4437E86A6FFE31337C252,84.png,0,NA,36,NA,test
B4C2801910A4437E86A6FFE31337C252,42.png,1,NA,37,NA,test
B4C2801910A4437E86A6FFE31337C252,42.png,1,NA,38,NA,test
B4C2801910A4437E86A6FFE31337C252,14.png,1,NA,39,NA,test
B4C2801910A4437E86A6FFE31337C252,14.png,1,NA,40,NA,test
B4C2801910A4437E86A6FFE31337C252,7.png,1,NA,41,NA,test
B4C2801910A4437E86A6FFE31337C252,7.png,1,NA,42,NA,test
B4C2801910A4437E86A6FFE31337C252,49.png,0,NA,43,NA,test
B4C2801910A4437E86A6FFE31337C252,49.png,0,NA,44,NA,test
B4C2801910A4437E86A6FFE31337C252,35.png,1,NA,45,NA,test
B4C2801910A4437E86A6FFE31337C252,35.png,1,NA,46,NA,test
B4C2801910A4437E86A6FFE31337C252,21.png,1,NA,47,NA,test
B4C2801910A4437E86A6FFE31337C252,21.png,1,NA,48,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,1,1,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,1,0,2,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,1,0,3,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,0,0,4,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,0,5,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,0,1,6,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,0,1,7,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,1,0,8,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,1,0,9,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,1,10,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,0,11,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,1,0,12,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,0,13,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,0,1,14,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,0,15,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,1,16,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,0,17,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,1,18,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,1,19,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,0,20,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,0,21,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,0,22,0,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,1,23,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,0,24,1,practice
BA2BCA7CCB1C4030859B5BC1E915D44D,49.png,1,NA,25,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,49.png,1,NA,26,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,NA,27,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,42.png,1,NA,28,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,63.png,0,NA,29,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,63.png,0,NA,30,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,21.png,0,NA,31,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,21.png,0,NA,32,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,NA,33,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,56.png,0,NA,34,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,84.png,0,NA,35,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,84.png,0,NA,36,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,7.png,1,NA,37,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,7.png,0,NA,38,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,70.png,0,NA,39,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,70.png,0,NA,40,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,14.png,0,NA,41,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,14.png,0,NA,42,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,28.png,0,NA,43,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,28.png,0,NA,44,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,35.png,0,NA,45,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,35.png,0,NA,46,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,77.png,0,NA,47,NA,test
BA2BCA7CCB1C4030859B5BC1E915D44D,77.png,0,NA,48,NA,test
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,1,0,practice
BDC64C805D1743578248EA8AF9F65760,42.png,0,1,2,0,practice
BDC64C805D1743578248EA8AF9F65760,42.png,1,1,3,1,practice
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,4,0,practice
BDC64C805D1743578248EA8AF9F65760,42.png,1,1,5,1,practice
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,6,0,practice
BDC64C805D1743578248EA8AF9F65760,42.png,0,0,7,1,practice
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,8,0,practice
BDC64C805D1743578248EA8AF9F65760,56.png,0,0,9,1,practice
BDC64C805D1743578248EA8AF9F65760,42.png,1,1,10,1,practice
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,11,0,practice
BDC64C805D1743578248EA8AF9F65760,42.png,1,1,12,1,practice
BDC64C805D1743578248EA8AF9F65760,56.png,0,0,13,1,practice
BDC64C805D1743578248EA8AF9F65760,42.png,1,0,14,0,practice
BDC64C805D1743578248EA8AF9F65760,56.png,0,0,15,1,practice
BDC64C805D1743578248EA8AF9F65760,42.png,0,1,16,0,practice
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,17,0,practice
BDC64C805D1743578248EA8AF9F65760,42.png,1,1,18,1,practice
BDC64C805D1743578248EA8AF9F65760,42.png,1,1,19,1,practice
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,20,0,practice
BDC64C805D1743578248EA8AF9F65760,42.png,0,1,21,0,practice
BDC64C805D1743578248EA8AF9F65760,42.png,1,0,22,0,practice
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,23,0,practice
BDC64C805D1743578248EA8AF9F65760,56.png,1,0,24,0,practice
BDC64C805D1743578248EA8AF9F65760,35.png,1,NA,25,NA,test
BDC64C805D1743578248EA8AF9F65760,35.png,0,NA,26,NA,test
BDC64C805D1743578248EA8AF9F65760,42.png,1,NA,27,NA,test
BDC64C805D1743578248EA8AF9F65760,42.png,1,NA,28,NA,test
BDC64C805D1743578248EA8AF9F65760,84.png,NA,NA,29,NA,test
BDC64C805D1743578248EA8AF9F65760,84.png,0,NA,30,NA,test
BDC64C805D1743578248EA8AF9F65760,63.png,1,NA,31,NA,test
BDC64C805D1743578248EA8AF9F65760,63.png,1,NA,32,NA,test
BDC64C805D1743578248EA8AF9F65760,56.png,NA,NA,33,NA,test
BDC64C805D1743578248EA8AF9F65760,56.png,NA,NA,34,NA,test
BDC64C805D1743578248EA8AF9F65760,28.png,1,NA,35,NA,test
BDC64C805D1743578248EA8AF9F65760,28.png,0,NA,36,NA,test
BDC64C805D1743578248EA8AF9F65760,7.png,1,NA,37,NA,test
BDC64C805D1743578248EA8AF9F65760,7.png,0,NA,38,NA,test
BDC64C805D1743578248EA8AF9F65760,14.png,1,NA,39,NA,test
BDC64C805D1743578248EA8AF9F65760,14.png,1,NA,40,NA,test
BDC64C805D1743578248EA8AF9F65760,21.png,1,NA,41,NA,test
BDC64C805D1743578248EA8AF9F65760,21.png,0,NA,42,NA,test
BDC64C805D1743578248EA8AF9F65760,77.png,1,NA,43,NA,test
BDC64C805D1743578248EA8AF9F65760,77.png,0,NA,44,NA,test
BDC64C805D1743578248EA8AF9F65760,70.png,1,NA,45,NA,test
BDC64C805D1743578248EA8AF9F65760,70.png,0,NA,46,NA,test
BDC64C805D1743578248EA8AF9F65760,49.png,1,NA,47,NA,test
BDC64C805D1743578248EA8AF9F65760,49.png,1,NA,48,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,1,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,0,0,2,1,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,1,1,3,1,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,1,0,4,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,5,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,6,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,1,7,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,1,1,8,1,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,9,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,1,10,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,11,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,0,0,12,1,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,1,13,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,14,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,0,15,1,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,1,16,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,0,0,17,1,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,1,18,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,19,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,20,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,1,21,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,1,22,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,56.png,1,0,23,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,42.png,1,0,24,0,practice
BF86F5A6613B402B9BF8E9759F1A0817,21.png,1,NA,25,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,21.png,0,NA,26,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,49.png,0,NA,27,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,49.png,0,NA,28,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,35.png,1,NA,29,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,35.png,1,NA,30,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,42.png,1,NA,31,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,42.png,0,NA,32,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,77.png,0,NA,33,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,77.png,0,NA,34,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,14.png,1,NA,35,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,14.png,1,NA,36,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,7.png,1,NA,37,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,7.png,1,NA,38,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,28.png,1,NA,39,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,28.png,1,NA,40,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,70.png,0,NA,41,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,70.png,0,NA,42,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,63.png,0,NA,43,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,63.png,0,NA,44,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,56.png,0,NA,45,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,56.png,0,NA,46,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,84.png,0,NA,47,NA,test
BF86F5A6613B402B9BF8E9759F1A0817,84.png,0,NA,48,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,NA,0,1,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,NA,1,2,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,NA,0,3,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,NA,1,4,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,NA,0,5,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,NA,0,6,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,NA,1,7,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,NA,0,8,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,NA,0,9,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,NA,1,10,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,NA,0,11,NA,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,0,1,12,0,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,1,1,13,1,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,1,0,14,0,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,0,0,15,1,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,0,0,16,1,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,1,0,17,0,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,1,1,18,1,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,0,0,19,1,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,0,0,20,1,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,0,1,21,0,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,1,0,22,0,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,0,1,23,0,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,1,0,24,0,practice
C284A9A51A2D4DF78B3FFFA62795D7F6,35.png,1,NA,25,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,35.png,1,NA,26,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,84.png,0,NA,27,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,84.png,0,NA,28,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,14.png,0,NA,29,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,14.png,1,NA,30,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,49.png,1,NA,31,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,49.png,1,NA,32,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,0,NA,33,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,42.png,0,NA,34,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,77.png,0,NA,35,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,77.png,1,NA,36,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,7.png,0,NA,37,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,7.png,1,NA,38,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,21.png,1,NA,39,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,21.png,0,NA,40,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,0,NA,41,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,56.png,1,NA,42,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,28.png,1,NA,43,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,28.png,1,NA,44,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,63.png,0,NA,45,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,63.png,0,NA,46,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,70.png,0,NA,47,NA,test
C284A9A51A2D4DF78B3FFFA62795D7F6,70.png,1,NA,48,NA,test
C47360F33B9C4A759D3429645E1B4DA0,42.png,0,1,1,0,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,2,0,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,0,0,3,1,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,1,1,4,1,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,5,0,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,1,1,6,1,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,0,0,7,1,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,8,0,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,0,0,9,1,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,1,1,10,1,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,11,0,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,0,0,12,1,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,13,0,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,14,0,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,1,1,15,1,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,0,1,16,0,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,0,0,17,1,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,18,0,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,0,1,19,0,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,20,0,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,0,1,21,0,practice
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,0,22,0,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,1,0,23,0,practice
C47360F33B9C4A759D3429645E1B4DA0,42.png,1,1,24,1,practice
C47360F33B9C4A759D3429645E1B4DA0,35.png,0,NA,25,NA,test
C47360F33B9C4A759D3429645E1B4DA0,35.png,1,NA,26,NA,test
C47360F33B9C4A759D3429645E1B4DA0,49.png,1,NA,27,NA,test
C47360F33B9C4A759D3429645E1B4DA0,49.png,0,NA,28,NA,test
C47360F33B9C4A759D3429645E1B4DA0,56.png,1,NA,29,NA,test
C47360F33B9C4A759D3429645E1B4DA0,56.png,0,NA,30,NA,test
C47360F33B9C4A759D3429645E1B4DA0,63.png,1,NA,31,NA,test
C47360F33B9C4A759D3429645E1B4DA0,63.png,0,NA,32,NA,test
C47360F33B9C4A759D3429645E1B4DA0,21.png,0,NA,33,NA,test
C47360F33B9C4A759D3429645E1B4DA0,21.png,1,NA,34,NA,test
C47360F33B9C4A759D3429645E1B4DA0,77.png,0,NA,35,NA,test
C47360F33B9C4A759D3429645E1B4DA0,77.png,1,NA,36,NA,test
C47360F33B9C4A759D3429645E1B4DA0,42.png,1,NA,37,NA,test
C47360F33B9C4A759D3429645E1B4DA0,42.png,0,NA,38,NA,test
C47360F33B9C4A759D3429645E1B4DA0,70.png,1,NA,39,NA,test
C47360F33B9C4A759D3429645E1B4DA0,70.png,0,NA,40,NA,test
C47360F33B9C4A759D3429645E1B4DA0,28.png,1,NA,41,NA,test
C47360F33B9C4A759D3429645E1B4DA0,28.png,0,NA,42,NA,test
C47360F33B9C4A759D3429645E1B4DA0,14.png,1,NA,43,NA,test
C47360F33B9C4A759D3429645E1B4DA0,14.png,0,NA,44,NA,test
C47360F33B9C4A759D3429645E1B4DA0,84.png,0,NA,45,NA,test
C47360F33B9C4A759D3429645E1B4DA0,84.png,0,NA,46,NA,test
C47360F33B9C4A759D3429645E1B4DA0,7.png,1,NA,47,NA,test
C47360F33B9C4A759D3429645E1B4DA0,7.png,1,NA,48,NA,test
C4E1B6DC20884053A5F27DA348189151,42.png,0,1,1,0,practice
C4E1B6DC20884053A5F27DA348189151,56.png,1,0,2,0,practice
C4E1B6DC20884053A5F27DA348189151,56.png,0,0,3,1,practice
C4E1B6DC20884053A5F27DA348189151,42.png,1,1,4,1,practice
C4E1B6DC20884053A5F27DA348189151,42.png,1,0,5,0,practice
C4E1B6DC20884053A5F27DA348189151,56.png,1,0,6,0,practice
C4E1B6DC20884053A5F27DA348189151,56.png,0,0,7,1,practice
C4E1B6DC20884053A5F27DA348189151,42.png,0,1,8,0,practice
C4E1B6DC20884053A5F27DA348189151,56.png,0,0,9,1,practice
C4E1B6DC20884053A5F27DA348189151,42.png,1,1,10,1,practice
C4E1B6DC20884053A5F27DA348189151,42.png,0,0,11,1,practice
C4E1B6DC20884053A5F27DA348189151,56.png,0,0,12,1,practice
C4E1B6DC20884053A5F27DA348189151,42.png,0,1,13,0,practice
C4E1B6DC20884053A5F27DA348189151,56.png,1,0,14,0,practice
C4E1B6DC20884053A5F27DA348189151,42.png,1,1,15,1,practice
C4E1B6DC20884053A5F27DA348189151,56.png,0,0,16,1,practice
C4E1B6DC20884053A5F27DA348189151,56.png,0,0,17,1,practice
C4E1B6DC20884053A5F27DA348189151,42.png,0,1,18,0,practice
C4E1B6DC20884053A5F27DA348189151,56.png,0,0,19,1,practice
C4E1B6DC20884053A5F27DA348189151,42.png,1,0,20,0,practice
C4E1B6DC20884053A5F27DA348189151,42.png,1,1,21,1,practice
C4E1B6DC20884053A5F27DA348189151,56.png,1,0,22,0,practice
C4E1B6DC20884053A5F27DA348189151,56.png,1,0,23,0,practice
C4E1B6DC20884053A5F27DA348189151,42.png,0,1,24,0,practice
C4E1B6DC20884053A5F27DA348189151,70.png,0,NA,25,NA,test
C4E1B6DC20884053A5F27DA348189151,70.png,0,NA,26,NA,test
C4E1B6DC20884053A5F27DA348189151,14.png,0,NA,27,NA,test
C4E1B6DC20884053A5F27DA348189151,14.png,0,NA,28,NA,test
C4E1B6DC20884053A5F27DA348189151,35.png,1,NA,29,NA,test
C4E1B6DC20884053A5F27DA348189151,35.png,1,NA,30,NA,test
C4E1B6DC20884053A5F27DA348189151,77.png,0,NA,31,NA,test
C4E1B6DC20884053A5F27DA348189151,77.png,0,NA,32,NA,test
C4E1B6DC20884053A5F27DA348189151,42.png,1,NA,33,NA,test
C4E1B6DC20884053A5F27DA348189151,42.png,1,NA,34,NA,test
C4E1B6DC20884053A5F27DA348189151,21.png,1,NA,35,NA,test
C4E1B6DC20884053A5F27DA348189151,21.png,1,NA,36,NA,test
C4E1B6DC20884053A5F27DA348189151,49.png,1,NA,37,NA,test
C4E1B6DC20884053A5F27DA348189151,49.png,1,NA,38,NA,test
C4E1B6DC20884053A5F27DA348189151,63.png,1,NA,39,NA,test
C4E1B6DC20884053A5F27DA348189151,63.png,0,NA,40,NA,test
C4E1B6DC20884053A5F27DA348189151,28.png,0,NA,41,NA,test
C4E1B6DC20884053A5F27DA348189151,28.png,0,NA,42,NA,test
C4E1B6DC20884053A5F27DA348189151,56.png,0,NA,43,NA,test
C4E1B6DC20884053A5F27DA348189151,56.png,0,NA,44,NA,test
C4E1B6DC20884053A5F27DA348189151,7.png,1,NA,45,NA,test
C4E1B6DC20884053A5F27DA348189151,7.png,1,NA,46,NA,test
C4E1B6DC20884053A5F27DA348189151,84.png,1,NA,47,NA,test
C4E1B6DC20884053A5F27DA348189151,84.png,1,NA,48,NA,test
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,1,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,0,1,2,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,1,1,3,1,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,4,0,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,5,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,1,1,6,1,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,1,0,7,0,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,8,0,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,0,0,9,1,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,0,0,10,1,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,0,1,11,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,1,1,12,1,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,13,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,0,1,14,0,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,0,0,15,1,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,1,0,16,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,0,1,17,0,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,18,0,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,19,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,1,0,20,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,0,1,21,0,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,22,0,practice
C809D394C2CD4B3296F6F24D523DE626,56.png,1,0,23,0,practice
C809D394C2CD4B3296F6F24D523DE626,42.png,0,1,24,0,practice
C809D394C2CD4B3296F6F24D523DE626,49.png,0,NA,25,NA,test
C809D394C2CD4B3296F6F24D523DE626,49.png,0,NA,26,NA,test
C809D394C2CD4B3296F6F24D523DE626,84.png,1,NA,27,NA,test
C809D394C2CD4B3296F6F24D523DE626,84.png,0,NA,28,NA,test
C809D394C2CD4B3296F6F24D523DE626,77.png,1,NA,29,NA,test
C809D394C2CD4B3296F6F24D523DE626,77.png,0,NA,30,NA,test
C809D394C2CD4B3296F6F24D523DE626,42.png,0,NA,31,NA,test
C809D394C2CD4B3296F6F24D523DE626,42.png,0,NA,32,NA,test
